mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
12,false,4,5,0.6363636363636364,7,0.4545454545454546,0.5773502691896257,5,0,10,0,
12,false,5,5,0.6363636363636364,7,0.4545454545454546,0.5773502691896257,5,0,10,0,
12,false,6,9,0.2727272727272727,12,0.0,0.0,0,5,5,5,
12,false,8,2,0.9090909090909091,2,0.9090909090909091,0.7071067811865475,5,0,5,5,
12,false,9,9,0.2727272727272727,12,0.0,0.0,0,5,3,7,
12,true,11,1,1.0,1,1.0,0.8451542547285166,5,0,2,8,
12,false,12,3,0.8181818181818181,4,0.7272727272727273,0.6708203932499369,3,2,1,9,
12,false,14,8,0.36363636363636365,8,0.36363636363636365,0.5163977794943222,2,3,1,9,
12,false,17,5,0.6363636363636364,7,0.4545454545454546,0.5773502691896257,5,0,10,0,
12,false,21,9,0.2727272727272727,12,0.0,0.0,0,5,5,5,
12,false,24,9,0.2727272727272727,12,0.0,0.0,0,5,3,7,
12,false,27,3,0.8181818181818181,4,0.7272727272727273,0.6708203932499369,3,2,1,9,
