mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
6,false,4,2,0.9285714285714286,3,0.8571428571428572,0.5773502691896257,5,0,10,0,
6,false,5,2,0.9285714285714286,3,0.8571428571428572,0.5773502691896257,5,0,10,0,
6,true,6,1,1.0,1,1.0,0.8,4,1,1,9,
6,false,8,9,0.4285714285714286,9,0.4285714285714286,0.1414213562373095,1,4,9,1,
6,false,9,10,0.3571428571428571,15,0.0,0.0,0,5,3,7,
6,false,11,8,0.5,8,0.5,0.1690308509457033,1,4,6,4,
6,false,12,10,0.3571428571428571,15,0.0,0.0,0,5,3,7,
6,false,14,6,0.6428571428571428,7,0.5714285714285714,0.22360679774997896,1,4,3,7,
6,false,15,10,0.3571428571428571,15,0.0,0.0,0,5,3,7,
6,false,17,4,0.7857142857142857,4,0.7857142857142857,0.47809144373375745,4,1,10,0,
6,false,24,10,0.3571428571428571,15,0.0,0.0,0,5,3,7,
6,false,27,10,0.3571428571428571,15,0.0,0.0,0,5,3,7,
6,false,30,6,0.6428571428571428,7,0.5714285714285714,0.22360679774997896,1,4,3,7,
6,false,31,5,0.7142857142857143,5,0.7142857142857143,0.4472135954999579,1,4,0,10,
6,false,33,10,0.3571428571428571,15,0.0,0.0,0,5,3,7,
