mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
1,false,4,1,1.0,2,0.9333333333333333,0.8563488385776753,11,0,4,0,
1,false,5,1,1.0,2,0.9333333333333333,0.8563488385776753,11,0,4,0,
1,false,6,6,0.6666666666666667,7,0.6,0.5393598899705937,4,7,1,3,
1,false,8,4,0.8,4,0.8,0.6674238124719146,7,4,3,1,
1,false,9,10,0.4,15,0.06666666666666665,0.3481553119113957,2,9,1,3,
1,false,11,5,0.7333333333333334,5,0.7333333333333334,0.5698028822981898,5,6,2,2,
1,false,12,10,0.4,15,0.06666666666666665,0.3481553119113957,2,9,1,3,
1,false,14,8,0.5333333333333333,9,0.4666666666666667,0.45226701686664544,3,8,1,3,
1,false,15,10,0.4,15,0.06666666666666665,0.3481553119113957,2,9,1,3,
1,true,17,3,0.8666666666666667,3,0.8666666666666667,0.8058229640253802,10,1,4,0,
1,false,21,6,0.6666666666666667,7,0.6,0.5393598899705937,4,7,1,3,
1,false,24,10,0.4,15,0.06666666666666665,0.3481553119113957,2,9,1,3,
1,false,27,10,0.4,15,0.06666666666666665,0.3481553119113957,2,9,1,3,
1,false,30,8,0.5333333333333333,9,0.4666666666666667,0.45226701686664544,3,8,1,3,
1,false,31,16,0.0,16,0.0,0.30151134457776363,1,10,0,4,
1,false,33,10,0.4,15,0.06666666666666665,0.3481553119113957,2,9,1,3,
