mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
9,false,4,5,0.6666666666666667,7,0.5,0.4472135954999579,3,0,12,0,
9,false,5,5,0.6666666666666667,7,0.5,0.4472135954999579,3,0,12,0,
9,false,6,8,0.41666666666666663,13,0.0,0.0,0,3,5,7,
9,false,8,4,0.75,4,0.75,0.5477225575051661,3,0,7,5,
9,false,9,8,0.41666666666666663,13,0.0,0.0,0,3,3,9,
9,false,11,3,0.8333333333333334,3,0.8333333333333334,0.6546536707079772,3,0,4,8,
9,false,12,8,0.41666666666666663,13,0.0,0.0,0,3,3,9,
9,false,14,1,1.0,2,0.9166666666666666,0.8660254037844387,3,0,1,11,
9,true,15,1,1.0,2,0.9166666666666666,0.8660254037844387,3,0,1,11,
9,false,17,5,0.6666666666666667,7,0.5,0.4472135954999579,3,0,12,0,
9,false,21,8,0.41666666666666663,13,0.0,0.0,0,3,5,7,
9,false,24,8,0.41666666666666663,13,0.0,0.0,0,3,3,9,
9,false,27,8,0.41666666666666663,13,0.0,0.0,0,3,3,9,
