mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
3,false,4,5,0.7333333333333334,6,0.6666666666666667,0.4472135954999579,3,0,12,0,
3,false,5,5,0.7333333333333334,6,0.6666666666666667,0.4472135954999579,3,0,12,0,
3,false,6,11,0.33333333333333337,16,0.0,0.0,0,3,5,7,
3,false,8,4,0.8,4,0.8,0.5477225575051661,3,0,7,5,
3,false,9,1,1.0,2,0.9333333333333333,0.6666666666666666,2,1,1,11,
3,false,11,10,0.4,10,0.4,0.2182178902359924,1,2,6,6,
3,false,12,11,0.33333333333333337,16,0.0,0.0,0,3,3,9,
3,false,14,8,0.5333333333333333,9,0.4666666666666667,0.2886751345948129,1,2,3,9,
3,false,15,11,0.33333333333333337,16,0.0,0.0,0,3,3,9,
3,false,17,7,0.6,7,0.6,0.3086066999241838,2,1,12,0,
3,false,21,11,0.33333333333333337,16,0.0,0.0,0,3,5,7,
3,true,24,1,1.0,2,0.9333333333333333,0.6666666666666666,2,1,1,11,
3,false,27,11,0.33333333333333337,16,0.0,0.0,0,3,3,9,
3,false,30,8,0.5333333333333333,9,0.4666666666666667,0.2886751345948129,1,2,3,9,
3,false,31,3,0.8666666666666667,3,0.8666666666666667,0.5773502691896258,1,2,0,12,
3,false,33,11,0.33333333333333337,16,0.0,0.0,0,3,3,9,
