mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
13,false,4,4,0.7272727272727273,6,0.5454545454545454,0.4472135954999579,3,0,12,0,
13,false,5,4,0.7272727272727273,6,0.5454545454545454,0.4472135954999579,3,0,12,0,
13,false,6,7,0.4545454545454546,12,0.0,0.0,0,3,5,7,
13,false,8,3,0.8181818181818181,3,0.8181818181818181,0.5477225575051661,3,0,7,5,
13,false,9,7,0.4545454545454546,12,0.0,0.0,0,3,3,9,
13,false,11,2,0.9090909090909091,2,0.9090909090909091,0.6546536707079772,3,0,4,8,
13,false,12,7,0.4545454545454546,12,0.0,0.0,0,3,3,9,
13,true,14,1,1.0,1,1.0,0.8660254037844387,3,0,1,11,
13,false,17,4,0.7272727272727273,6,0.5454545454545454,0.4472135954999579,3,0,12,0,
13,false,21,7,0.4545454545454546,12,0.0,0.0,0,3,5,7,
13,false,24,7,0.4545454545454546,12,0.0,0.0,0,3,3,9,
13,false,27,7,0.4545454545454546,12,0.0,0.0,0,3,3,9,
