mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
11,false,4,4,0.6666666666666667,6,0.4444444444444444,0.7745966692414834,9,0,6,0,
11,false,5,4,0.6666666666666667,6,0.4444444444444444,0.7745966692414834,9,0,6,0,
11,false,6,9,0.11111111111111116,10,0.0,0.0,0,9,5,1,
11,true,8,1,1.0,1,1.0,0.9486832980505138,9,0,1,5,
11,false,9,2,0.8888888888888888,3,0.7777777777777778,0.8819171036881969,7,2,0,6,
11,false,11,7,0.33333333333333337,8,0.2222222222222222,0.3849001794597505,2,7,1,5,
11,false,14,7,0.33333333333333337,8,0.2222222222222222,0.3849001794597505,2,7,1,5,
11,false,17,4,0.6666666666666667,6,0.4444444444444444,0.7745966692414834,9,0,6,0,
11,false,21,9,0.11111111111111116,10,0.0,0.0,0,9,5,1,
11,false,24,2,0.8888888888888888,3,0.7777777777777778,0.8819171036881969,7,2,0,6,
