mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
17,false,4,5,0.7333333333333334,6,0.6666666666666667,0.5163977794943222,4,0,11,0,
17,false,5,5,0.7333333333333334,6,0.6666666666666667,0.5163977794943222,4,0,11,0,
17,false,6,11,0.33333333333333337,16,0.0,0.0,0,4,5,6,
17,false,8,4,0.8,4,0.8,0.6324555320336759,4,0,6,5,
17,false,9,11,0.33333333333333337,16,0.0,0.0,0,4,3,8,
17,false,11,1,1.0,1,1.0,0.7559289460184544,4,0,3,8,
17,false,12,2,0.9333333333333333,3,0.8666666666666667,0.7071067811865475,2,2,0,11,
17,false,14,9,0.4666666666666667,10,0.4,0.25,1,3,3,8,
17,false,15,11,0.33333333333333337,16,0.0,0.0,0,4,3,8,
17,false,17,8,0.5333333333333333,8,0.5333333333333333,0.2773500981126146,2,2,11,0,
17,false,21,11,0.33333333333333337,16,0.0,0.0,0,4,5,6,
17,false,24,11,0.33333333333333337,16,0.0,0.0,0,4,3,8,
17,true,27,2,0.9333333333333333,3,0.8666666666666667,0.7071067811865475,2,2,0,11,
17,false,30,9,0.4666666666666667,10,0.4,0.25,1,3,3,8,
17,false,31,7,0.6,7,0.6,0.5,1,3,0,11,
17,false,33,11,0.33333333333333337,16,0.0,0.0,0,4,3,8,
