mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
64,false,45,1,1.0,11,0.0,1.0,3,0,0,0,
64,false,46,1,1.0,11,0.0,1.0,3,0,0,0,
64,false,49,1,1.0,11,0.0,1.0,3,0,0,0,
64,false,49,1,1.0,11,0.0,1.0,3,0,0,0,
64,false,62,1,1.0,11,0.0,1.0,3,0,0,0,
64,false,63,1,1.0,11,0.0,1.0,3,0,0,0,
64,false,64,1,1.0,11,0.0,1.0,3,0,0,0,
64,false,65,1,1.0,11,0.0,1.0,3,0,0,0,
64,false,66,1,1.0,11,0.0,1.0,3,0,0,0,
64,false,66,1,1.0,11,0.0,1.0,3,0,0,0,
64,false,67,1,1.0,11,0.0,1.0,3,0,0,0,
