mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
6,true,41,1,1.0,16,0.25,1.0,3,0,0,0,
6,false,45,1,1.0,16,0.25,1.0,3,0,0,0,
6,false,46,1,1.0,16,0.25,1.0,3,0,0,0,
6,false,49,1,1.0,16,0.25,1.0,3,0,0,0,
6,false,49,1,1.0,16,0.25,1.0,3,0,0,0,
6,false,50,1,1.0,16,0.25,1.0,3,0,0,0,
6,false,51,1,1.0,16,0.25,1.0,3,0,0,0,
6,false,52,1,1.0,16,0.25,1.0,3,0,0,0,
6,false,52,1,1.0,16,0.25,1.0,3,0,0,0,
6,false,57,17,0.19999999999999996,21,0.0,0.5773502691896258,1,2,0,0,
6,false,58,17,0.19999999999999996,21,0.0,0.5773502691896258,1,2,0,0,
6,false,62,1,1.0,16,0.25,1.0,3,0,0,0,
6,false,63,1,1.0,16,0.25,1.0,3,0,0,0,
6,false,64,1,1.0,16,0.25,1.0,3,0,0,0,
6,false,65,1,1.0,16,0.25,1.0,3,0,0,0,
6,false,66,1,1.0,16,0.25,1.0,3,0,0,0,
6,false,66,1,1.0,16,0.25,1.0,3,0,0,0,
6,false,67,1,1.0,16,0.25,1.0,3,0,0,0,
6,false,68,17,0.19999999999999996,21,0.0,0.5773502691896258,1,2,0,0,
6,false,69,17,0.19999999999999996,21,0.0,0.5773502691896258,1,2,0,0,
6,false,73,17,0.19999999999999996,21,0.0,0.5773502691896258,1,2,0,0,
