mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
8,false,15,12,0.08333333333333337,13,0.0,0.0,0,2,1,0,
8,false,16,12,0.08333333333333337,13,0.0,0.0,0,2,1,0,
8,false,22,6,0.5833333333333333,7,0.5,0.8164965809277261,2,0,1,0,
8,false,22,6,0.5833333333333333,7,0.5,0.8164965809277261,2,0,1,0,
8,false,23,10,0.25,11,0.16666666666666663,0.5,1,1,1,0,
8,false,24,10,0.25,11,0.16666666666666663,0.5,1,1,1,0,
8,false,27,1,1.0,5,0.6666666666666667,1.0,2,0,0,1,
8,false,27,1,1.0,5,0.6666666666666667,1.0,2,0,0,1,
8,false,28,1,1.0,5,0.6666666666666667,1.0,2,0,0,1,
8,false,29,8,0.41666666666666663,9,0.33333333333333337,0.7071067811865475,1,1,0,1,
8,false,32,8,0.41666666666666663,9,0.33333333333333337,0.7071067811865475,1,1,0,1,
8,false,34,1,1.0,5,0.6666666666666667,1.0,2,0,0,1,
8,false,43,1,1.0,5,0.6666666666666667,1.0,2,0,0,1,
