mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
3,false,15,9,0.3846153846153846,12,0.15384615384615385,0.5773502691896258,1,0,2,0,
3,false,16,9,0.3846153846153846,12,0.15384615384615385,0.5773502691896258,1,0,2,0,
3,false,22,9,0.3846153846153846,12,0.15384615384615385,0.5773502691896258,1,0,2,0,
3,false,22,9,0.3846153846153846,12,0.15384615384615385,0.5773502691896258,1,0,2,0,
3,false,23,13,0.07692307692307687,14,0.0,0.0,0,1,2,0,
3,false,24,13,0.07692307692307687,14,0.0,0.0,0,1,2,0,
3,false,27,1,1.0,8,0.46153846153846156,0.7071067811865475,1,0,1,1,
3,false,27,1,1.0,8,0.46153846153846156,0.7071067811865475,1,0,1,1,
3,false,28,1,1.0,8,0.46153846153846156,0.7071067811865475,1,0,1,1,
3,false,29,1,1.0,8,0.46153846153846156,0.7071067811865475,1,0,1,1,
3,true,32,1,1.0,8,0.46153846153846156,0.7071067811865475,1,0,1,1,
3,false,34,1,1.0,8,0.46153846153846156,0.7071067811865475,1,0,1,1,
3,false,37,1,1.0,8,0.46153846153846156,0.7071067811865475,1,0,1,1,
3,false,43,1,1.0,8,0.46153846153846156,0.7071067811865475,1,0,1,1,
