mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
14,false,15,8,0.41666666666666663,11,0.16666666666666663,0.5773502691896258,1,0,2,0,
14,false,16,8,0.41666666666666663,11,0.16666666666666663,0.5773502691896258,1,0,2,0,
14,false,22,8,0.41666666666666663,11,0.16666666666666663,0.5773502691896258,1,0,2,0,
14,false,22,8,0.41666666666666663,11,0.16666666666666663,0.5773502691896258,1,0,2,0,
14,false,23,12,0.08333333333333337,13,0.0,0.0,0,1,2,0,
14,false,24,12,0.08333333333333337,13,0.0,0.0,0,1,2,0,
14,false,27,1,1.0,7,0.5,0.7071067811865475,1,0,1,1,
14,false,27,1,1.0,7,0.5,0.7071067811865475,1,0,1,1,
14,false,28,1,1.0,7,0.5,0.7071067811865475,1,0,1,1,
14,false,29,1,1.0,7,0.5,0.7071067811865475,1,0,1,1,
14,false,32,1,1.0,7,0.5,0.7071067811865475,1,0,1,1,
14,true,34,1,1.0,7,0.5,0.7071067811865475,1,0,1,1,
14,false,43,1,1.0,7,0.5,0.7071067811865475,1,0,1,1,
