mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
17,false,15,9,0.3846153846153846,12,0.15384615384615385,0.8164965809277261,2,0,1,0,
17,false,16,9,0.3846153846153846,12,0.15384615384615385,0.8164965809277261,2,0,1,0,
17,false,22,9,0.3846153846153846,12,0.15384615384615385,0.8164965809277261,2,0,1,0,
17,false,22,9,0.3846153846153846,12,0.15384615384615385,0.8164965809277261,2,0,1,0,
17,false,23,13,0.07692307692307687,14,0.0,0.0,0,2,1,0,
17,false,24,13,0.07692307692307687,14,0.0,0.0,0,2,1,0,
17,true,27,1,1.0,8,0.46153846153846156,1.0,2,0,0,1,
17,true,27,1,1.0,8,0.46153846153846156,1.0,2,0,0,1,
17,false,28,1,1.0,8,0.46153846153846156,1.0,2,0,0,1,
17,false,29,1,1.0,8,0.46153846153846156,1.0,2,0,0,1,
17,false,32,1,1.0,8,0.46153846153846156,1.0,2,0,0,1,
17,false,34,1,1.0,8,0.46153846153846156,1.0,2,0,0,1,
17,false,37,1,1.0,8,0.46153846153846156,1.0,2,0,0,1,
17,false,43,1,1.0,8,0.46153846153846156,1.0,2,0,0,1,
