mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
13,false,15,6,0.6153846153846154,9,0.3846153846153846,0.8164965809277261,2,0,1,0,
13,false,16,6,0.6153846153846154,9,0.3846153846153846,0.8164965809277261,2,0,1,0,
13,false,22,6,0.6153846153846154,9,0.3846153846153846,0.8164965809277261,2,0,1,0,
13,false,22,6,0.6153846153846154,9,0.3846153846153846,0.8164965809277261,2,0,1,0,
13,false,23,13,0.07692307692307687,14,0.0,0.0,0,2,1,0,
13,false,24,13,0.07692307692307687,14,0.0,0.0,0,2,1,0,
13,true,27,1,1.0,5,0.6923076923076923,1.0,2,0,0,1,
13,true,27,1,1.0,5,0.6923076923076923,1.0,2,0,0,1,
13,false,28,10,0.3076923076923077,12,0.15384615384615385,0.7071067811865475,1,1,0,1,
13,false,29,10,0.3076923076923077,12,0.15384615384615385,0.7071067811865475,1,1,0,1,
13,false,32,10,0.3076923076923077,12,0.15384615384615385,0.7071067811865475,1,1,0,1,
13,false,34,1,1.0,5,0.6923076923076923,1.0,2,0,0,1,
13,false,37,1,1.0,5,0.6923076923076923,1.0,2,0,0,1,
13,false,43,1,1.0,5,0.6923076923076923,1.0,2,0,0,1,
