mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
77,false,93,1,1.0,21,0.0,1.0,1,0,0,0,
77,false,94,1,1.0,21,0.0,1.0,1,0,0,0,
77,false,96,1,1.0,21,0.0,1.0,1,0,0,0,
77,false,96,1,1.0,21,0.0,1.0,1,0,0,0,
77,false,98,1,1.0,21,0.0,1.0,1,0,0,0,
77,false,100,1,1.0,21,0.0,1.0,1,0,0,0,
77,false,101,1,1.0,21,0.0,1.0,1,0,0,0,
77,false,102,1,1.0,21,0.0,1.0,1,0,0,0,
77,false,103,1,1.0,21,0.0,1.0,1,0,0,0,
77,false,118,1,1.0,21,0.0,1.0,1,0,0,0,
77,false,124,1,1.0,21,0.0,1.0,1,0,0,0,
77,false,127,1,1.0,21,0.0,1.0,1,0,0,0,
77,false,127,1,1.0,21,0.0,1.0,1,0,0,0,
77,true,129,1,1.0,21,0.0,1.0,1,0,0,0,
77,false,131,1,1.0,21,0.0,1.0,1,0,0,0,
77,false,133,1,1.0,21,0.0,1.0,1,0,0,0,
77,false,135,1,1.0,21,0.0,1.0,1,0,0,0,
77,false,137,1,1.0,21,0.0,1.0,1,0,0,0,
77,false,143,1,1.0,21,0.0,1.0,1,0,0,0,
77,false,144,1,1.0,21,0.0,1.0,1,0,0,0,
77,false,149,1,1.0,21,0.0,1.0,1,0,0,0,
