mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
11,true,93,1,1.0,14,0.0,1.0,1,0,0,0,
11,false,94,1,1.0,14,0.0,1.0,1,0,0,0,
11,false,124,1,1.0,14,0.0,1.0,1,0,0,0,
11,false,125,1,1.0,14,0.0,1.0,1,0,0,0,
11,false,127,1,1.0,14,0.0,1.0,1,0,0,0,
11,false,127,1,1.0,14,0.0,1.0,1,0,0,0,
11,false,129,1,1.0,14,0.0,1.0,1,0,0,0,
11,false,131,1,1.0,14,0.0,1.0,1,0,0,0,
11,false,132,1,1.0,14,0.0,1.0,1,0,0,0,
11,false,133,1,1.0,14,0.0,1.0,1,0,0,0,
11,false,134,1,1.0,14,0.0,1.0,1,0,0,0,
11,false,135,1,1.0,14,0.0,1.0,1,0,0,0,
11,false,136,1,1.0,14,0.0,1.0,1,0,0,0,
11,false,149,1,1.0,14,0.0,1.0,1,0,0,0,
