mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
18,false,93,1,1.0,17,0.0,1.0,1,0,0,0,
18,false,94,1,1.0,17,0.0,1.0,1,0,0,0,
18,false,96,1,1.0,17,0.0,1.0,1,0,0,0,
18,false,96,1,1.0,17,0.0,1.0,1,0,0,0,
18,false,98,1,1.0,17,0.0,1.0,1,0,0,0,
18,false,100,1,1.0,17,0.0,1.0,1,0,0,0,
18,false,101,1,1.0,17,0.0,1.0,1,0,0,0,
18,false,102,1,1.0,17,0.0,1.0,1,0,0,0,
18,false,103,1,1.0,17,0.0,1.0,1,0,0,0,
18,false,118,1,1.0,17,0.0,1.0,1,0,0,0,
18,false,124,1,1.0,17,0.0,1.0,1,0,0,0,
18,false,127,1,1.0,17,0.0,1.0,1,0,0,0,
18,false,127,1,1.0,17,0.0,1.0,1,0,0,0,
18,false,129,1,1.0,17,0.0,1.0,1,0,0,0,
18,true,131,1,1.0,17,0.0,1.0,1,0,0,0,
18,false,132,1,1.0,17,0.0,1.0,1,0,0,0,
18,false,149,1,1.0,17,0.0,1.0,1,0,0,0,
