mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
75,false,93,1,1.0,25,0.0,1.0,1,0,0,0,
75,false,94,1,1.0,25,0.0,1.0,1,0,0,0,
75,false,96,1,1.0,25,0.0,1.0,1,0,0,0,
75,false,96,1,1.0,25,0.0,1.0,1,0,0,0,
75,false,98,1,1.0,25,0.0,1.0,1,0,0,0,
75,false,100,1,1.0,25,0.0,1.0,1,0,0,0,
75,false,101,1,1.0,25,0.0,1.0,1,0,0,0,
75,false,102,1,1.0,25,0.0,1.0,1,0,0,0,
75,false,103,1,1.0,25,0.0,1.0,1,0,0,0,
75,false,118,1,1.0,25,0.0,1.0,1,0,0,0,
75,true,124,1,1.0,25,0.0,1.0,1,0,0,0,
75,false,125,1,1.0,25,0.0,1.0,1,0,0,0,
75,false,127,1,1.0,25,0.0,1.0,1,0,0,0,
75,false,127,1,1.0,25,0.0,1.0,1,0,0,0,
75,false,129,1,1.0,25,0.0,1.0,1,0,0,0,
75,false,131,1,1.0,25,0.0,1.0,1,0,0,0,
75,false,133,1,1.0,25,0.0,1.0,1,0,0,0,
75,false,134,1,1.0,25,0.0,1.0,1,0,0,0,
75,false,135,1,1.0,25,0.0,1.0,1,0,0,0,
75,false,136,1,1.0,25,0.0,1.0,1,0,0,0,
75,false,137,1,1.0,25,0.0,1.0,1,0,0,0,
75,false,138,1,1.0,25,0.0,1.0,1,0,0,0,
75,false,143,1,1.0,25,0.0,1.0,1,0,0,0,
75,false,144,1,1.0,25,0.0,1.0,1,0,0,0,
75,false,149,1,1.0,25,0.0,1.0,1,0,0,0,
