mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
25,false,23,1,1.0,17,0.2727272727272727,1.0,3,0,0,0,
25,true,24,1,1.0,17,0.2727272727272727,1.0,3,0,0,0,
25,false,25,1,1.0,17,0.2727272727272727,1.0,3,0,0,0,
25,false,30,1,1.0,17,0.2727272727272727,1.0,3,0,0,0,
25,false,32,1,1.0,17,0.2727272727272727,1.0,3,0,0,0,
25,false,32,1,1.0,17,0.2727272727272727,1.0,3,0,0,0,
25,false,33,1,1.0,17,0.2727272727272727,1.0,3,0,0,0,
25,false,39,1,1.0,17,0.2727272727272727,1.0,3,0,0,0,
25,false,40,1,1.0,17,0.2727272727272727,1.0,3,0,0,0,
25,false,41,1,1.0,17,0.2727272727272727,1.0,3,0,0,0,
25,false,44,1,1.0,17,0.2727272727272727,1.0,3,0,0,0,
25,false,44,1,1.0,17,0.2727272727272727,1.0,3,0,0,0,
25,false,45,1,1.0,17,0.2727272727272727,1.0,3,0,0,0,
25,false,46,1,1.0,17,0.2727272727272727,1.0,3,0,0,0,
25,false,50,1,1.0,17,0.2727272727272727,1.0,3,0,0,0,
25,false,55,1,1.0,17,0.2727272727272727,1.0,3,0,0,0,
25,false,56,1,1.0,17,0.2727272727272727,1.0,3,0,0,0,
25,false,61,18,0.2272727272727273,23,0.0,0.8164965809277261,2,1,0,0,
25,false,62,18,0.2272727272727273,23,0.0,0.8164965809277261,2,1,0,0,
25,false,66,18,0.2272727272727273,23,0.0,0.8164965809277261,2,1,0,0,
25,false,66,18,0.2272727272727273,23,0.0,0.8164965809277261,2,1,0,0,
25,false,67,18,0.2272727272727273,23,0.0,0.8164965809277261,2,1,0,0,
25,false,68,18,0.2272727272727273,23,0.0,0.8164965809277261,2,1,0,0,
