mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
19,false,23,1,1.0,13,0.0,0.8164965809277261,2,0,1,0,
19,false,24,1,1.0,13,0.0,0.8164965809277261,2,0,1,0,
19,false,25,1,1.0,13,0.0,0.8164965809277261,2,0,1,0,
19,false,30,1,1.0,13,0.0,0.8164965809277261,2,0,1,0,
19,false,32,1,1.0,13,0.0,0.8164965809277261,2,0,1,0,
19,false,32,1,1.0,13,0.0,0.8164965809277261,2,0,1,0,
19,false,33,1,1.0,13,0.0,0.8164965809277261,2,0,1,0,
19,false,39,1,1.0,13,0.0,0.8164965809277261,2,0,1,0,
19,false,40,1,1.0,13,0.0,0.8164965809277261,2,0,1,0,
19,false,41,1,1.0,13,0.0,0.8164965809277261,2,0,1,0,
19,true,44,1,1.0,13,0.0,0.8164965809277261,2,0,1,0,
19,true,44,1,1.0,13,0.0,0.8164965809277261,2,0,1,0,
19,false,73,1,1.0,13,0.0,0.8164965809277261,2,0,1,0,
