mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
6,false,6,1,1.0,24,0.25806451612903225,0.8944271909999159,4,0,1,0,
6,false,7,1,1.0,24,0.25806451612903225,0.8944271909999159,4,0,1,0,
6,false,11,1,1.0,24,0.25806451612903225,0.8944271909999159,4,0,1,0,
6,false,12,1,1.0,24,0.25806451612903225,0.8944271909999159,4,0,1,0,
6,false,16,1,1.0,24,0.25806451612903225,0.8944271909999159,4,0,1,0,
6,false,18,1,1.0,24,0.25806451612903225,0.8944271909999159,4,0,1,0,
6,false,19,1,1.0,24,0.25806451612903225,0.8944271909999159,4,0,1,0,
6,false,19,1,1.0,24,0.25806451612903225,0.8944271909999159,4,0,1,0,
6,false,20,1,1.0,24,0.25806451612903225,0.8944271909999159,4,0,1,0,
6,false,20,1,1.0,24,0.25806451612903225,0.8944271909999159,4,0,1,0,
6,false,21,1,1.0,24,0.25806451612903225,0.8944271909999159,4,0,1,0,
6,false,22,1,1.0,24,0.25806451612903225,0.8944271909999159,4,0,1,0,
6,false,24,1,1.0,24,0.25806451612903225,0.8944271909999159,4,0,1,0,
6,false,24,1,1.0,24,0.25806451612903225,0.8944271909999159,4,0,1,0,
6,false,27,30,0.06451612903225812,32,0.0,0.0,0,4,1,0,
6,false,28,30,0.06451612903225812,32,0.0,0.0,0,4,1,0,
6,false,29,30,0.06451612903225812,32,0.0,0.0,0,4,1,0,
6,false,32,1,1.0,24,0.25806451612903225,0.8944271909999159,4,0,1,0,
6,false,35,25,0.22580645161290325,26,0.19354838709677424,0.7071067811865475,2,2,0,1,
6,false,36,25,0.22580645161290325,26,0.19354838709677424,0.7071067811865475,2,2,0,1,
6,false,47,1,1.0,24,0.25806451612903225,0.8944271909999159,4,0,1,0,
6,false,48,1,1.0,24,0.25806451612903225,0.8944271909999159,4,0,1,0,
6,false,49,1,1.0,24,0.25806451612903225,0.8944271909999159,4,0,1,0,
6,false,52,1,1.0,24,0.25806451612903225,0.8944271909999159,4,0,1,0,
6,false,53,1,1.0,24,0.25806451612903225,0.8944271909999159,4,0,1,0,
6,false,53,1,1.0,24,0.25806451612903225,0.8944271909999159,4,0,1,0,
6,false,54,1,1.0,24,0.25806451612903225,0.8944271909999159,4,0,1,0,
6,false,55,1,1.0,24,0.25806451612903225,0.8944271909999159,4,0,1,0,
6,false,56,1,1.0,24,0.25806451612903225,0.8944271909999159,4,0,1,0,
6,false,61,27,0.16129032258064513,29,0.09677419354838712,0.5,1,3,0,1,
6,false,66,27,0.16129032258064513,29,0.09677419354838712,0.5,1,3,0,1,
6,true,67,27,0.16129032258064513,29,0.09677419354838712,0.5,1,3,0,1,
