mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
48,false,6,3,0.9375,29,0.125,0.8944271909999159,4,0,1,0,
48,false,7,3,0.9375,29,0.125,0.8944271909999159,4,0,1,0,
48,false,11,3,0.9375,29,0.125,0.8944271909999159,4,0,1,0,
48,false,12,3,0.9375,29,0.125,0.8944271909999159,4,0,1,0,
48,false,16,3,0.9375,29,0.125,0.8944271909999159,4,0,1,0,
48,false,18,3,0.9375,29,0.125,0.8944271909999159,4,0,1,0,
48,false,19,3,0.9375,29,0.125,0.8944271909999159,4,0,1,0,
48,false,19,3,0.9375,29,0.125,0.8944271909999159,4,0,1,0,
48,false,20,3,0.9375,29,0.125,0.8944271909999159,4,0,1,0,
48,false,20,3,0.9375,29,0.125,0.8944271909999159,4,0,1,0,
48,false,21,3,0.9375,29,0.125,0.8944271909999159,4,0,1,0,
48,false,22,3,0.9375,29,0.125,0.8944271909999159,4,0,1,0,
48,false,24,3,0.9375,29,0.125,0.8944271909999159,4,0,1,0,
48,false,24,3,0.9375,29,0.125,0.8944271909999159,4,0,1,0,
48,false,27,3,0.9375,29,0.125,0.8944271909999159,4,0,1,0,
48,false,28,3,0.9375,29,0.125,0.8944271909999159,4,0,1,0,
48,false,29,3,0.9375,29,0.125,0.8944271909999159,4,0,1,0,
48,false,32,3,0.9375,29,0.125,0.8944271909999159,4,0,1,0,
48,true,35,1,1.0,2,0.96875,1.0,4,0,0,1,
48,false,38,1,1.0,2,0.96875,1.0,4,0,0,1,
48,false,47,3,0.9375,29,0.125,0.8944271909999159,4,0,1,0,
48,false,48,3,0.9375,29,0.125,0.8944271909999159,4,0,1,0,
48,false,49,3,0.9375,29,0.125,0.8944271909999159,4,0,1,0,
48,false,52,3,0.9375,29,0.125,0.8944271909999159,4,0,1,0,
48,false,53,3,0.9375,29,0.125,0.8944271909999159,4,0,1,0,
48,false,53,3,0.9375,29,0.125,0.8944271909999159,4,0,1,0,
48,false,54,3,0.9375,29,0.125,0.8944271909999159,4,0,1,0,
48,false,55,3,0.9375,29,0.125,0.8944271909999159,4,0,1,0,
48,false,56,3,0.9375,29,0.125,0.8944271909999159,4,0,1,0,
48,false,61,30,0.09375,33,0.0,0.5,1,3,0,1,
48,false,62,30,0.09375,33,0.0,0.5,1,3,0,1,
48,false,66,30,0.09375,33,0.0,0.5,1,3,0,1,
48,false,67,30,0.09375,33,0.0,0.5,1,3,0,1,
