mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
5,false,6,1,1.0,13,0.19999999999999996,1.0,5,0,0,0,
5,false,7,1,1.0,13,0.19999999999999996,1.0,5,0,0,0,
5,false,11,1,1.0,13,0.19999999999999996,1.0,5,0,0,0,
5,false,12,1,1.0,13,0.19999999999999996,1.0,5,0,0,0,
5,false,47,1,1.0,13,0.19999999999999996,1.0,5,0,0,0,
5,false,48,1,1.0,13,0.19999999999999996,1.0,5,0,0,0,
5,false,49,1,1.0,13,0.19999999999999996,1.0,5,0,0,0,
5,false,52,1,1.0,13,0.19999999999999996,1.0,5,0,0,0,
5,false,53,1,1.0,13,0.19999999999999996,1.0,5,0,0,0,
5,false,53,1,1.0,13,0.19999999999999996,1.0,5,0,0,0,
5,false,54,1,1.0,13,0.19999999999999996,1.0,5,0,0,0,
5,false,55,1,1.0,13,0.19999999999999996,1.0,5,0,0,0,
5,true,56,1,1.0,13,0.19999999999999996,1.0,5,0,0,0,
5,false,61,14,0.1333333333333333,16,0.0,0.4472135954999579,1,4,0,0,
5,false,66,14,0.1333333333333333,16,0.0,0.4472135954999579,1,4,0,0,
5,false,67,14,0.1333333333333333,16,0.0,0.4472135954999579,1,4,0,0,
