mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
14,false,6,5,0.8888888888888888,28,0.25,0.7745966692414834,3,0,2,0,
14,false,7,5,0.8888888888888888,28,0.25,0.7745966692414834,3,0,2,0,
14,false,11,5,0.8888888888888888,28,0.25,0.7745966692414834,3,0,2,0,
14,true,12,5,0.8888888888888888,28,0.25,0.7745966692414834,3,0,2,0,
14,false,16,5,0.8888888888888888,28,0.25,0.7745966692414834,3,0,2,0,
14,false,18,5,0.8888888888888888,28,0.25,0.7745966692414834,3,0,2,0,
14,false,19,5,0.8888888888888888,28,0.25,0.7745966692414834,3,0,2,0,
14,false,19,5,0.8888888888888888,28,0.25,0.7745966692414834,3,0,2,0,
14,false,20,5,0.8888888888888888,28,0.25,0.7745966692414834,3,0,2,0,
14,false,20,5,0.8888888888888888,28,0.25,0.7745966692414834,3,0,2,0,
14,false,21,5,0.8888888888888888,28,0.25,0.7745966692414834,3,0,2,0,
14,false,22,5,0.8888888888888888,28,0.25,0.7745966692414834,3,0,2,0,
14,false,24,5,0.8888888888888888,28,0.25,0.7745966692414834,3,0,2,0,
14,false,24,5,0.8888888888888888,28,0.25,0.7745966692414834,3,0,2,0,
14,false,25,1,1.0,4,0.9166666666666666,0.8660254037844387,3,0,1,1,
14,false,27,1,1.0,4,0.9166666666666666,0.8660254037844387,3,0,1,1,
14,false,28,1,1.0,4,0.9166666666666666,0.8660254037844387,3,0,1,1,
14,false,29,1,1.0,4,0.9166666666666666,0.8660254037844387,3,0,1,1,
14,false,32,5,0.8888888888888888,28,0.25,0.7745966692414834,3,0,2,0,
14,false,35,29,0.2222222222222222,37,0.0,0.0,0,3,2,0,
14,false,36,29,0.2222222222222222,37,0.0,0.0,0,3,2,0,
14,false,38,29,0.2222222222222222,37,0.0,0.0,0,3,2,0,
14,false,41,29,0.2222222222222222,37,0.0,0.0,0,3,1,1,
14,false,42,29,0.2222222222222222,37,0.0,0.0,0,3,1,1,
14,false,47,5,0.8888888888888888,28,0.25,0.7745966692414834,3,0,2,0,
14,false,48,5,0.8888888888888888,28,0.25,0.7745966692414834,3,0,2,0,
14,false,49,5,0.8888888888888888,28,0.25,0.7745966692414834,3,0,2,0,
14,false,52,5,0.8888888888888888,28,0.25,0.7745966692414834,3,0,2,0,
14,false,53,5,0.8888888888888888,28,0.25,0.7745966692414834,3,0,2,0,
14,false,53,5,0.8888888888888888,28,0.25,0.7745966692414834,3,0,2,0,
14,false,54,5,0.8888888888888888,28,0.25,0.7745966692414834,3,0,2,0,
14,false,55,5,0.8888888888888888,28,0.25,0.7745966692414834,3,0,2,0,
14,false,56,5,0.8888888888888888,28,0.25,0.7745966692414834,3,0,2,0,
14,false,61,29,0.2222222222222222,37,0.0,0.0,0,3,1,1,
14,false,62,29,0.2222222222222222,37,0.0,0.0,0,3,1,1,
14,false,66,29,0.2222222222222222,37,0.0,0.0,0,3,1,1,
14,false,67,29,0.2222222222222222,37,0.0,0.0,0,3,1,1,
