mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
34,false,6,1,1.0,13,0.25,1.0,5,0,0,0,
34,false,7,1,1.0,13,0.25,1.0,5,0,0,0,
34,false,11,1,1.0,13,0.25,1.0,5,0,0,0,
34,false,12,1,1.0,13,0.25,1.0,5,0,0,0,
34,false,47,1,1.0,13,0.25,1.0,5,0,0,0,
34,false,48,1,1.0,13,0.25,1.0,5,0,0,0,
34,false,49,1,1.0,13,0.25,1.0,5,0,0,0,
34,true,52,1,1.0,13,0.25,1.0,5,0,0,0,
34,false,53,1,1.0,13,0.25,1.0,5,0,0,0,
34,false,53,1,1.0,13,0.25,1.0,5,0,0,0,
34,false,54,1,1.0,13,0.25,1.0,5,0,0,0,
34,false,55,1,1.0,13,0.25,1.0,5,0,0,0,
34,false,56,1,1.0,13,0.25,1.0,5,0,0,0,
34,false,61,14,0.1875,17,0.0,0.4472135954999579,1,4,0,0,
34,false,62,14,0.1875,17,0.0,0.4472135954999579,1,4,0,0,
34,false,66,14,0.1875,17,0.0,0.4472135954999579,1,4,0,0,
34,false,67,14,0.1875,17,0.0,0.4472135954999579,1,4,0,0,
