FileName,StartLine,EndLine,susValue,ef,nf,ep,np
src/main/java/example/OctalToBinary.java,13,13,0.7071067811865475,2,0,2,0,
src/main/java/example/OctalToBinary.java,14,14,0.7071067811865475,2,0,2,0,
src/main/java/example/OctalToBinary.java,16,16,0.7071067811865475,2,0,2,0,
src/main/java/example/OctalToBinary.java,17,17,0.7071067811865475,2,0,2,0,
src/main/java/example/OctalToBinary.java,18,18,0.7071067811865475,2,0,2,0,
src/main/java/example/OctalToBinary.java,16,24,0.7071067811865475,2,0,2,0,
src/main/java/example/OctalToBinary.java,20,20,0.7071067811865475,2,0,2,0,
src/main/java/example/OctalToBinary.java,22,22,0.7071067811865475,2,0,2,0,
src/main/java/example/OctalToBinary.java,23,23,0.7071067811865475,2,0,2,0,
src/main/java/example/OctalToBinary.java,26,26,0.7071067811865475,2,0,2,0,
src/main/java/example/OctalToBinary.java,30,30,0.7071067811865475,2,0,2,0,
src/main/java/example/OctalToBinary.java,31,31,0.7071067811865475,2,0,2,0,
src/main/java/example/OctalToBinary.java,33,33,0.7071067811865475,2,0,2,0,
src/main/java/example/OctalToBinary.java,34,34,0.7071067811865475,2,0,2,0,
src/main/java/example/OctalToBinary.java,35,35,0.7071067811865475,2,0,2,0,
src/main/java/example/OctalToBinary.java,33,39,0.7071067811865475,2,0,2,0,
src/main/java/example/OctalToBinary.java,37,37,0.7071067811865475,2,0,2,0,
src/main/java/example/OctalToBinary.java,38,38,0.7071067811865475,2,0,2,0,
src/main/java/example/OctalToBinary.java,41,41,0.7071067811865475,2,0,2,0,
