[example.IndexOfRightMostSetBitTest.testIndexOfRightMostSetBit1, example.IndexOfRightMostSetBitTest.testIndexOfRightMostSetBit3, example.IndexOfRightMostSetBitTest.testIndexOfRightMostSetBit2]
src/main/java/example/IndexOfRightMostSetBit.java
00012,o,o,x
00017,o,o,x
00018,-,o,-
00019,-,o,-
00022,o,o,x
00023,o,o,x
00024,o,o,x
00025,o,o,x
00028,o,o,-
