mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
3,true,4,1,1.0,3,0.0,1.0,1,0,0,0,
3,false,6,1,1.0,3,0.0,1.0,1,0,0,0,
3,false,10,1,1.0,3,0.0,1.0,1,0,0,0,
