mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
4,false,20,9,0.33333333333333337,13,0.0,0.0,0,11,11,0,
4,false,21,9,0.33333333333333337,13,0.0,0.0,0,11,11,0,
4,false,23,9,0.33333333333333337,13,0.0,0.0,0,11,11,0,
4,false,24,9,0.33333333333333337,13,0.0,0.0,0,11,11,0,
4,false,26,9,0.33333333333333337,13,0.0,0.0,0,11,11,0,
4,false,31,1,1.0,8,0.41666666666666663,1.0,11,0,0,11,
4,false,32,1,1.0,8,0.41666666666666663,1.0,11,0,0,11,
4,true,33,1,1.0,8,0.41666666666666663,1.0,11,0,0,11,
4,true,33,1,1.0,8,0.41666666666666663,1.0,11,0,0,11,
4,false,34,1,1.0,8,0.41666666666666663,1.0,11,0,0,11,
4,false,35,1,1.0,8,0.41666666666666663,1.0,11,0,0,11,
4,false,37,1,1.0,8,0.41666666666666663,1.0,11,0,0,11,
4,false,38,1,1.0,8,0.41666666666666663,1.0,11,0,0,11,
