mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
2,false,20,1,1.0,3,0.8181818181818181,1.0,11,0,0,11,
2,false,23,1,1.0,3,0.8181818181818181,1.0,11,0,0,11,
2,true,26,1,1.0,3,0.8181818181818181,1.0,11,0,0,11,
2,false,31,4,0.7272727272727273,12,0.0,0.0,0,11,11,0,
2,false,32,4,0.7272727272727273,12,0.0,0.0,0,11,11,0,
2,false,33,4,0.7272727272727273,12,0.0,0.0,0,11,11,0,
2,false,33,4,0.7272727272727273,12,0.0,0.0,0,11,11,0,
2,false,34,4,0.7272727272727273,12,0.0,0.0,0,11,11,0,
2,false,35,4,0.7272727272727273,12,0.0,0.0,0,11,11,0,
2,false,37,4,0.7272727272727273,12,0.0,0.0,0,11,11,0,
2,false,38,4,0.7272727272727273,12,0.0,0.0,0,11,11,0,
2,false,40,4,0.7272727272727273,12,0.0,0.0,0,11,11,0,
