FileName,StartLine,EndLine,susValue,ef,nf,ep,np
src/main/java/example/Tribonacci.java,18,18,0.5773502691896258,2,0,4,0,
src/main/java/example/Tribonacci.java,19,19,0.6324555320336759,2,0,3,1,
src/main/java/example/Tribonacci.java,21,21,0.8164965809277261,2,0,1,3,
src/main/java/example/Tribonacci.java,22,22,0.8164965809277261,2,0,1,3,
src/main/java/example/Tribonacci.java,23,23,0.8164965809277261,2,0,1,3,
src/main/java/example/Tribonacci.java,25,25,0.8164965809277261,2,0,1,3,
src/main/java/example/Tribonacci.java,26,26,0.8164965809277261,2,0,1,3,
src/main/java/example/Tribonacci.java,27,27,0.8164965809277261,2,0,1,3,
src/main/java/example/Tribonacci.java,28,28,0.8164965809277261,2,0,1,3,
src/main/java/example/Tribonacci.java,29,29,0.8164965809277261,2,0,1,3,
src/main/java/example/Tribonacci.java,25,30,0.8164965809277261,2,0,1,3,
src/main/java/example/Tribonacci.java,32,32,0.8164965809277261,2,0,1,3,
