mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
13,false,28,1,1.0,9,0.0,1.0,2,0,0,0,
13,false,31,1,1.0,9,0.0,1.0,2,0,0,0,
13,false,32,1,1.0,9,0.0,1.0,2,0,0,0,
13,false,38,1,1.0,9,0.0,1.0,2,0,0,0,
13,false,38,1,1.0,9,0.0,1.0,2,0,0,0,
13,false,39,1,1.0,9,0.0,1.0,2,0,0,0,
13,true,40,1,1.0,9,0.0,1.0,2,0,0,0,
13,false,41,1,1.0,9,0.0,1.0,2,0,0,0,
13,false,45,1,1.0,9,0.0,1.0,2,0,0,0,
