mutanID,type,line,before,after,flResult,fitness,_mutanID,_bug,_line,_(Pos)rank,_(Pos)FLscore,_(Neg)rank,_(Neg)FLscore,_susValue,_ef,_nf,_ep,_np
36, ConditionalsBoundary,41, "y < board[0].length", "y <= board[0].length",CREATED,0.6666666666666666,36,true,41,3,0.9130434782608696,20,0.17391304347826086,0.5773502691896258,1,0,2,0,
37, ConditionalsBoundary,49, "i < 4", "i <= 4",CREATED,0.3333333333333333,37,true,49,1,1.0,16,0.25,0.8164965809277261,2,0,1,0,
38, ConditionalsBoundary,64, "i < board.length", "i <= board.length",CREATED,0.6666666666666666,38,true,64,3,0.9090909090909091,22,0.045454545454545414,0.5773502691896258,1,0,2,0,
39, ConditionalsBoundary,65, "j < board[0].length", "j <= board[0].length",CREATED,0.3333333333333333,39,true,65,1,1.0,6,0.7727272727272727,0.8164965809277261,2,0,1,0,
40, FalseReturns,41, "x >= 0 && x < board.length && y >= 0 && y < board[0].length", "false",CREATED,0.3333333333333333,40,true,41,1,1.0,21,0.0,0.8164965809277261,2,0,1,0,
41, ChangeBooleanLiteral,45, "true", "false",CREATED,0.6666666666666666,41,true,45,1,1.0,21,0.09090909090909094,0.5773502691896258,1,0,2,0,
42, ChangeBooleanLiteral,57, "false", "true",FAILED,1.0,-1,true,-1,-1,NaN,-1,NaN,NaN,-1,-1,-1,-1,
43, ChangeNumericLiteral,34, "0", "1",CREATED,0.6666666666666666,-1,true,-1,-1,NaN,-1,NaN,NaN,-1,-1,-1,-1,
44, ChangeNumericLiteral,34, "0", "1",CREATED,0.6666666666666666,-1,true,-1,-1,NaN,-1,NaN,NaN,-1,-1,-1,-1,
45, ChangeNumericLiteral,34, "1", "0",CREATED,0.3333333333333333,-1,true,-1,-1,NaN,-1,NaN,NaN,-1,-1,-1,-1,
46, ChangeNumericLiteral,34, "1", "0",FAILED,1.0,-1,true,-1,-1,NaN,-1,NaN,NaN,-1,-1,-1,-1,
47, ChangeNumericLiteral,35, "1", "0",CREATED,0.6666666666666666,-1,true,-1,-1,NaN,-1,NaN,NaN,-1,-1,-1,-1,
48, ChangeNumericLiteral,35, "1", "0",CREATED,0.3333333333333333,-1,true,-1,-1,NaN,-1,NaN,NaN,-1,-1,-1,-1,
49, ChangeNumericLiteral,35, "0", "1",CREATED,0.3333333333333333,-1,true,-1,-1,NaN,-1,NaN,NaN,-1,-1,-1,-1,
50, ChangeNumericLiteral,35, "0", "1",FAILED,1.0,-1,true,-1,-1,NaN,-1,NaN,NaN,-1,-1,-1,-1,
51, ChangeNumericLiteral,41, "0", "1",CREATED,0.6666666666666666,51,true,41,2,0.9565217391304348,21,0.13043478260869568,0.5773502691896258,1,0,2,0,
52, ChangeNumericLiteral,41, "0", "1",FAILED,1.0,-1,true,-1,-1,NaN,-1,NaN,NaN,-1,-1,-1,-1,
53, ChangeNumericLiteral,41, "0", "1",FAILED,1.0,-1,true,-1,-1,NaN,-1,NaN,NaN,-1,-1,-1,-1,
54, ChangeNumericLiteral,49, "0", "1",CREATED,0.6666666666666666,54,true,49,2,0.9565217391304348,21,0.13043478260869568,0.5773502691896258,1,0,2,0,
55, ChangeNumericLiteral,49, "4", "5",CREATED,0.3333333333333333,55,true,49,1,1.0,16,0.25,0.8164965809277261,2,0,1,0,
56, ChangeNumericLiteral,53, "1", "0",CREATED,0.3333333333333333,56,true,53,1,1.0,23,0.0,0.8164965809277261,2,0,1,0,
57, ChangeNumericLiteral,64, "0", "1",CREATED,0.6666666666666666,57,true,64,2,0.9565217391304348,21,0.13043478260869568,0.5773502691896258,1,0,2,0,
58, ChangeNumericLiteral,65, "0", "1",CREATED,0.6666666666666666,58,true,65,2,0.9523809523809523,7,0.7142857142857143,0.5773502691896258,1,0,2,0,
59, ChangeNumericLiteral,65, "0", "1",FAILED,1.0,-1,true,-1,-1,NaN,-1,NaN,NaN,-1,-1,-1,-1,
60, ChangeNumericLiteral,66, "0", "1",CREATED,0.3333333333333333,60,true,66,1,1.0,21,0.09090909090909094,0.8164965809277261,2,0,1,0,
61, ChangeNumericLiteral,67, "0", "1",FAILED,1.0,-1,true,-1,-1,NaN,-1,NaN,NaN,-1,-1,-1,-1,
62, ChangeNumericLiteral,68, "1", "0",CREATED,0.3333333333333333,62,true,68,1,1.0,21,0.0,0.8164965809277261,2,0,1,0,
63, EmptyAssignment,34, "{0，0，1，-1}", "new int[]{}",CREATED,0.0,-1,true,-1,-1,NaN,-1,NaN,NaN,-1,-1,-1,-1,
64, EmptyAssignment,35, "{1，-1，0，0}", "new int[]{}",CREATED,0.0,-1,true,-1,-1,NaN,-1,NaN,NaN,-1,-1,-1,-1,
65, EmptyAssignment,67, "new boolean[board.length][board[0].length]", "new boolean[][]{}",CREATED,0.0,65,true,67,1,1.0,7,0.0,1.0,3,0,0,0,
66, LessSpecificIfOperator,41, "x >= 0 && x < board.length && y >= 0 && y < board[0].length", "x >= 0 && x < board.length && y >= 0 || y < board[0].length",CREATED,0.3333333333333333,66,true,41,1,1.0,16,0.25,0.8164965809277261,2,0,1,0,
67, LessSpecificIfOperator,41, "x >= 0 && x < board.length && y >= 0", "x >= 0 && x < board.length || y >= 0",CREATED,0.3333333333333333,67,true,41,1,1.0,16,0.25,0.8164965809277261,2,0,1,0,
68, LessSpecificIfOperator,41, "x >= 0 && x < board.length", "x >= 0 || x < board.length",CREATED,0.3333333333333333,68,true,41,1,1.0,16,0.25,0.8164965809277261,2,0,1,0,
69, LessSpecificIfOperator,52, "isValid(xi，yi) && board[xi][yi] == word.charAt(nextIdx) && !visited[xi][yi]", "isValid(xi，yi) && board[xi][yi] == word.charAt(nextIdx) || !visited[xi][yi]",CREATED,0.3333333333333333,69,true,52,1,1.0,16,0.25,0.8164965809277261,2,0,1,0,
70, LessSpecificIfOperator,52, "isValid(xi，yi) && board[xi][yi] == word.charAt(nextIdx)", "isValid(xi，yi) || board[xi][yi] == word.charAt(nextIdx)",CREATED,0.3333333333333333,70,true,52,1,1.0,16,0.25,0.8164965809277261,2,0,1,0,
71, AddNotOperator,53, "doDFS(xi，yi，nextIdx + 1)", "!doDFS(xi，yi，nextIdx + 1)",CREATED,0.6666666666666666,71,true,53,3,0.9130434782608696,24,0.0,0.5773502691896258,1,0,2,0,
72, AddNotOperator,54, "exists", "!exists",CREATED,0.6666666666666666,72,true,54,3,0.9130434782608696,24,0.0,0.5773502691896258,1,0,2,0,
73, AddNotOperator,68, "doDFS(i，j，1)", "!doDFS(i，j，1)",CREATED,0.6666666666666666,73,true,68,3,0.9090909090909091,22,0.045454545454545414,0.5773502691896258,1,0,2,0,
74, AddNotOperator,69, "exists", "!exists",CREATED,0.6666666666666666,74,true,69,3,0.9090909090909091,22,0.045454545454545414,0.5773502691896258,1,0,2,0,
