mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
9,false,34,7,0.5384615384615384,9,0.3846153846153846,0.9258200997725514,6,0,1,0,
9,false,35,7,0.5384615384615384,9,0.3846153846153846,0.9258200997725514,6,0,1,0,
9,false,37,7,0.5384615384615384,9,0.3846153846153846,0.9258200997725514,6,0,1,0,
9,false,38,14,0.0,14,0.0,0.0,0,6,1,0,
9,false,41,1,1.0,6,0.6153846153846154,1.0,6,0,0,1,
9,false,44,1,1.0,6,0.6153846153846154,1.0,6,0,0,1,
9,false,47,1,1.0,6,0.6153846153846154,1.0,6,0,0,1,
9,false,48,10,0.3076923076923077,12,0.15384615384615385,0.8164965809277261,4,2,0,1,
9,false,52,1,1.0,6,0.6153846153846154,1.0,6,0,0,1,
9,false,52,1,1.0,6,0.6153846153846154,1.0,6,0,0,1,
9,false,54,10,0.3076923076923077,12,0.15384615384615385,0.8164965809277261,4,2,0,1,
9,false,56,10,0.3076923076923077,12,0.15384615384615385,0.8164965809277261,4,2,0,1,
9,false,58,13,0.07692307692307687,13,0.07692307692307687,0.7071067811865476,3,3,0,1,
9,true,63,1,1.0,6,0.6153846153846154,1.0,6,0,0,1,
