mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
19,false,34,9,0.3846153846153846,11,0.23076923076923073,0.6546536707079772,3,0,4,0,
19,false,35,9,0.3846153846153846,11,0.23076923076923073,0.6546536707079772,3,0,4,0,
19,false,37,9,0.3846153846153846,11,0.23076923076923073,0.6546536707079772,3,0,4,0,
19,false,38,14,0.0,14,0.0,0.0,0,3,1,3,
19,false,41,1,1.0,5,0.6923076923076923,0.7071067811865476,3,0,3,1,
19,false,44,1,1.0,5,0.6923076923076923,0.7071067811865476,3,0,3,1,
19,false,47,1,1.0,5,0.6923076923076923,0.7071067811865476,3,0,3,1,
19,false,48,12,0.15384615384615385,12,0.15384615384615385,0.5773502691896258,2,1,2,2,
19,false,52,1,1.0,5,0.6923076923076923,0.7071067811865476,3,0,3,1,
19,false,52,1,1.0,5,0.6923076923076923,0.7071067811865476,3,0,3,1,
19,true,54,6,0.6153846153846154,8,0.46153846153846156,0.6666666666666666,2,1,1,3,
19,false,56,6,0.6153846153846154,8,0.46153846153846156,0.6666666666666666,2,1,1,3,
19,false,58,6,0.6153846153846154,8,0.46153846153846156,0.6666666666666666,2,1,1,3,
19,false,63,13,0.07692307692307687,13,0.07692307692307687,0.5163977794943222,2,1,3,1,
