mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
33,false,34,10,0.3076923076923077,12,0.15384615384615385,0.6546536707079772,3,0,4,0,
33,false,35,10,0.3076923076923077,12,0.15384615384615385,0.6546536707079772,3,0,4,0,
33,false,37,10,0.3076923076923077,12,0.15384615384615385,0.6546536707079772,3,0,4,0,
33,false,38,13,0.07692307692307687,14,0.0,0.0,0,3,1,3,
33,false,41,5,0.6923076923076923,9,0.3846153846153846,0.7071067811865476,3,0,3,1,
33,false,44,5,0.6923076923076923,9,0.3846153846153846,0.7071067811865476,3,0,3,1,
33,false,47,5,0.6923076923076923,9,0.3846153846153846,0.7071067811865476,3,0,3,1,
33,false,48,2,0.9230769230769231,4,0.7692307692307692,0.8660254037844387,3,0,1,3,
33,false,52,5,0.6923076923076923,9,0.3846153846153846,0.7071067811865476,3,0,3,1,
33,false,52,5,0.6923076923076923,9,0.3846153846153846,0.7071067811865476,3,0,3,1,
33,false,54,2,0.9230769230769231,4,0.7692307692307692,0.8660254037844387,3,0,1,3,
33,false,56,2,0.9230769230769231,4,0.7692307692307692,0.8660254037844387,3,0,1,3,
33,true,58,1,1.0,1,1.0,1.0,3,0,0,4,
33,false,63,13,0.07692307692307687,14,0.0,0.0,0,3,3,1,
