mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
11,false,34,2,0.9230769230769231,4,0.7692307692307692,0.47140452079103173,2,1,4,0,
11,false,35,2,0.9230769230769231,4,0.7692307692307692,0.47140452079103173,2,1,4,0,
11,true,37,2,0.9230769230769231,4,0.7692307692307692,0.47140452079103173,2,1,4,0,
11,false,38,1,1.0,1,1.0,0.8164965809277261,2,1,0,4,
11,false,41,5,0.6923076923076923,14,0.0,0.0,0,3,4,0,
11,false,44,5,0.6923076923076923,14,0.0,0.0,0,3,4,0,
11,false,47,5,0.6923076923076923,14,0.0,0.0,0,3,4,0,
11,false,48,5,0.6923076923076923,14,0.0,0.0,0,3,4,0,
11,false,52,5,0.6923076923076923,14,0.0,0.0,0,3,4,0,
11,false,52,5,0.6923076923076923,14,0.0,0.0,0,3,4,0,
11,false,54,5,0.6923076923076923,14,0.0,0.0,0,3,3,1,
11,false,56,5,0.6923076923076923,14,0.0,0.0,0,3,3,1,
11,false,58,5,0.6923076923076923,14,0.0,0.0,0,3,3,1,
11,false,63,5,0.6923076923076923,14,0.0,0.0,0,3,4,0,
