mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
3,false,34,9,0.3846153846153846,11,0.23076923076923073,0.7559289460184544,4,0,3,0,
3,false,35,9,0.3846153846153846,11,0.23076923076923073,0.7559289460184544,4,0,3,0,
3,false,37,9,0.3846153846153846,11,0.23076923076923073,0.7559289460184544,4,0,3,0,
3,false,38,13,0.07692307692307687,14,0.0,0.0,0,4,1,2,
3,false,41,4,0.7692307692307692,8,0.46153846153846156,0.8164965809277261,4,0,2,1,
3,false,44,4,0.7692307692307692,8,0.46153846153846156,0.8164965809277261,4,0,2,1,
3,false,47,4,0.7692307692307692,8,0.46153846153846156,0.8164965809277261,4,0,2,1,
3,false,48,12,0.15384615384615385,12,0.15384615384615385,0.75,3,1,1,2,
3,false,52,4,0.7692307692307692,8,0.46153846153846156,0.8164965809277261,4,0,2,1,
3,false,52,4,0.7692307692307692,8,0.46153846153846156,0.8164965809277261,4,0,2,1,
3,false,54,1,1.0,2,0.9230769230769231,1.0,4,0,0,3,
3,true,56,1,1.0,2,0.9230769230769231,1.0,4,0,0,3,
3,false,58,3,0.8461538461538461,3,0.8461538461538461,0.8660254037844387,3,1,0,3,
3,false,63,13,0.07692307692307687,14,0.0,0.0,0,4,2,1,
