mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
20,false,34,6,0.6153846153846154,8,0.46153846153846156,0.5345224838248488,2,0,5,0,
20,false,35,6,0.6153846153846154,8,0.46153846153846156,0.5345224838248488,2,0,5,0,
20,false,37,6,0.6153846153846154,8,0.46153846153846156,0.5345224838248488,2,0,5,0,
20,false,38,14,0.0,14,0.0,0.0,0,2,1,4,
20,false,41,1,1.0,5,0.6923076923076923,0.5773502691896258,2,0,4,1,
20,false,44,1,1.0,5,0.6923076923076923,0.5773502691896258,2,0,4,1,
20,false,47,1,1.0,5,0.6923076923076923,0.5773502691896258,2,0,4,1,
20,false,48,12,0.15384615384615385,12,0.15384615384615385,0.35355339059327373,1,1,3,2,
20,false,52,1,1.0,5,0.6923076923076923,0.5773502691896258,2,0,4,1,
20,false,52,1,1.0,5,0.6923076923076923,0.5773502691896258,2,0,4,1,
20,true,54,9,0.3846153846153846,11,0.23076923076923073,0.4082482904638631,1,1,2,3,
20,false,56,9,0.3846153846153846,11,0.23076923076923073,0.4082482904638631,1,1,2,3,
20,false,58,9,0.3846153846153846,11,0.23076923076923073,0.4082482904638631,1,1,2,3,
20,false,63,13,0.07692307692307687,13,0.07692307692307687,0.31622776601683794,1,1,4,1,
