mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
28,true,34,7,0.4,9,0.19999999999999996,0.7559289460184544,4,0,3,0,
28,false,35,7,0.4,9,0.19999999999999996,0.7559289460184544,4,0,3,0,
28,false,37,7,0.4,9,0.19999999999999996,0.7559289460184544,4,0,3,0,
28,false,38,11,0.0,11,0.0,0.0,0,4,1,2,
28,false,41,1,1.0,6,0.5,0.8164965809277261,4,0,2,1,
28,false,44,1,1.0,6,0.5,0.8164965809277261,4,0,2,1,
28,false,47,1,1.0,6,0.5,0.8164965809277261,4,0,2,1,
28,false,48,10,0.09999999999999998,10,0.09999999999999998,0.75,3,1,1,2,
28,false,52,1,1.0,6,0.5,0.8164965809277261,4,0,2,1,
28,false,52,1,1.0,6,0.5,0.8164965809277261,4,0,2,1,
28,false,63,1,1.0,6,0.5,0.8164965809277261,4,0,2,1,
