FileName,StartLine,EndLine,susValue,ef,nf,ep,np
src/main/java/example/BinaryToDecimal.java,13,13,NaN,0,9,0,0,
src/main/java/example/BinaryToDecimal.java,14,14,NaN,0,9,0,0,
src/main/java/example/BinaryToDecimal.java,15,15,1.0,9,0,0,0,
src/main/java/example/BinaryToDecimal.java,16,16,1.0,9,0,0,0,
src/main/java/example/BinaryToDecimal.java,17,17,1.0,9,0,0,0,
src/main/java/example/BinaryToDecimal.java,18,18,1.0,9,0,0,0,
src/main/java/example/BinaryToDecimal.java,19,19,0.9428090415820635,8,1,0,0,
src/main/java/example/BinaryToDecimal.java,20,20,0.9428090415820635,8,1,0,0,
src/main/java/example/BinaryToDecimal.java,21,21,0.9428090415820635,8,1,0,0,
src/main/java/example/BinaryToDecimal.java,18,22,1.0,9,0,0,0,
src/main/java/example/BinaryToDecimal.java,23,23,1.0,9,0,0,0,
src/main/java/example/BinaryToDecimal.java,32,32,NaN,0,9,0,0,
src/main/java/example/BinaryToDecimal.java,33,33,NaN,0,9,0,0,
src/main/java/example/BinaryToDecimal.java,34,34,NaN,0,9,0,0,
src/main/java/example/BinaryToDecimal.java,35,35,NaN,0,9,0,0,
