mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
6,false,16,1,1.0,1,1.0,0.9746794344808964,19,0,1,0,
6,false,17,8,0.125,8,0.125,0.22941573387056174,1,18,0,1,
6,false,20,7,0.25,7,0.25,0.9473684210526315,18,1,1,0,
6,false,21,9,0.0,9,0.0,0.0,0,19,1,0,
6,false,24,2,0.875,6,0.375,0.9733285267845753,18,1,0,1,
6,true,25,2,0.875,6,0.375,0.9733285267845753,18,1,0,1,
6,true,25,2,0.875,6,0.375,0.9733285267845753,18,1,0,1,
6,false,26,2,0.875,6,0.375,0.9733285267845753,18,1,0,1,
6,false,27,2,0.875,6,0.375,0.9733285267845753,18,1,0,1,
