mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
10,true,18,1,1.0,1,1.0,0.5773502691896258,2,0,4,0,
10,false,19,8,0.36363636363636365,8,0.36363636363636365,0.31622776601683794,1,1,4,0,
10,false,21,2,0.9090909090909091,7,0.4545454545454546,0.35355339059327373,1,1,3,1,
10,false,22,2,0.9090909090909091,7,0.4545454545454546,0.35355339059327373,1,1,3,1,
10,false,23,2,0.9090909090909091,7,0.4545454545454546,0.35355339059327373,1,1,3,1,
10,false,25,2,0.9090909090909091,7,0.4545454545454546,0.35355339059327373,1,1,3,1,
10,false,25,2,0.9090909090909091,7,0.4545454545454546,0.35355339059327373,1,1,3,1,
10,false,26,9,0.2727272727272727,12,0.0,0.0,0,2,3,1,
10,false,27,9,0.2727272727272727,12,0.0,0.0,0,2,3,1,
10,false,28,9,0.2727272727272727,12,0.0,0.0,0,2,3,1,
10,false,29,9,0.2727272727272727,12,0.0,0.0,0,2,3,1,
10,false,32,2,0.9090909090909091,7,0.4545454545454546,0.35355339059327373,1,1,3,1,
