mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
12,false,18,2,0.9090909090909091,2,0.9090909090909091,0.4082482904638631,1,0,5,0,
12,true,19,1,1.0,1,1.0,0.4472135954999579,1,0,4,1,
12,false,21,3,0.8181818181818181,12,0.0,0.0,0,1,3,2,
12,false,22,3,0.8181818181818181,12,0.0,0.0,0,1,3,2,
12,false,23,3,0.8181818181818181,12,0.0,0.0,0,1,3,2,
12,false,25,3,0.8181818181818181,12,0.0,0.0,0,1,3,2,
12,false,25,3,0.8181818181818181,12,0.0,0.0,0,1,3,2,
12,false,26,3,0.8181818181818181,12,0.0,0.0,0,1,2,3,
12,false,27,3,0.8181818181818181,12,0.0,0.0,0,1,2,3,
12,false,28,3,0.8181818181818181,12,0.0,0.0,0,1,2,3,
12,false,29,3,0.8181818181818181,12,0.0,0.0,0,1,2,3,
12,false,32,3,0.8181818181818181,12,0.0,0.0,0,1,3,2,
