[example.SumOfSubsetTest.basicCheck1, example.SumOfSubsetTest.basicCheck4, example.SumOfSubsetTest.basicCheck5, example.SumOfSubsetTest.basicCheck2, example.SumOfSubsetTest.basicCheck3]
src/main/java/example/SumOfSubset.java
00008,x,o,o,x,o
00009,x,o,o,x,o
