FileName,StartLine,EndLine,susValue,ef,nf,ep,np
src/main/java/example/Calc.java,4,4,0.4472135954999579,3,0,12,0,
src/main/java/example/Calc.java,5,5,0.4472135954999579,3,0,12,0,
src/main/java/example/Calc.java,6,6,0.0,0,3,5,7,
src/main/java/example/Calc.java,8,8,0.5477225575051661,3,0,7,5,
src/main/java/example/Calc.java,9,9,0.0,0,3,3,9,
src/main/java/example/Calc.java,11,11,0.6546536707079772,3,0,4,8,
src/main/java/example/Calc.java,12,12,0.0,0,3,3,9,
src/main/java/example/Calc.java,14,14,0.8660254037844387,3,0,1,11,
src/main/java/example/Calc.java,15,15,0.8660254037844387,3,0,1,11,
src/main/java/example/Calc.java,17,17,0.4472135954999579,3,0,12,0,
src/main/java/example/Calc.java,21,21,0.0,0,3,5,7,
src/main/java/example/Calc.java,24,24,0.0,0,3,3,9,
src/main/java/example/Calc.java,27,27,0.0,0,3,3,9,
src/main/java/example/Calc.java,30,30,NaN,0,3,0,12,
src/main/java/example/Calc.java,31,31,NaN,0,3,0,12,
src/main/java/example/Calc.java,33,33,NaN,0,3,0,12,
