FileName,StartLine,EndLine,susValue,ef,nf,ep,np
src/main/java/example/Calc.java,4,4,0.7745966692414834,9,0,6,0,
src/main/java/example/Calc.java,5,5,0.7745966692414834,9,0,6,0,
src/main/java/example/Calc.java,6,6,0.0,0,9,5,1,
src/main/java/example/Calc.java,8,8,0.9486832980505138,9,0,1,5,
src/main/java/example/Calc.java,9,9,0.8819171036881969,7,2,0,6,
src/main/java/example/Calc.java,11,11,0.3849001794597505,2,7,1,5,
src/main/java/example/Calc.java,12,12,NaN,0,9,0,6,
src/main/java/example/Calc.java,14,14,0.3849001794597505,2,7,1,5,
src/main/java/example/Calc.java,15,15,NaN,0,9,0,6,
src/main/java/example/Calc.java,17,17,0.7745966692414834,9,0,6,0,
src/main/java/example/Calc.java,21,21,0.0,0,9,5,1,
src/main/java/example/Calc.java,24,24,0.8819171036881969,7,2,0,6,
src/main/java/example/Calc.java,27,27,NaN,0,9,0,6,
src/main/java/example/Calc.java,30,30,NaN,0,9,0,6,
src/main/java/example/Calc.java,31,31,NaN,0,9,0,6,
src/main/java/example/Calc.java,33,33,NaN,0,9,0,6,
