FileName,StartLine,EndLine,susValue,ef,nf,ep,np
src/main/java/example/Calc.java,4,4,0.5773502691896257,5,0,10,0,
src/main/java/example/Calc.java,5,5,0.5773502691896257,5,0,10,0,
src/main/java/example/Calc.java,6,6,0.8,4,1,1,9,
src/main/java/example/Calc.java,8,8,0.1414213562373095,1,4,9,1,
src/main/java/example/Calc.java,9,9,0.0,0,5,3,7,
src/main/java/example/Calc.java,11,11,0.1690308509457033,1,4,6,4,
src/main/java/example/Calc.java,12,12,0.0,0,5,3,7,
src/main/java/example/Calc.java,14,14,0.22360679774997896,1,4,3,7,
src/main/java/example/Calc.java,15,15,0.0,0,5,3,7,
src/main/java/example/Calc.java,17,17,0.47809144373375745,4,1,10,0,
src/main/java/example/Calc.java,21,21,0.8,4,1,1,9,
src/main/java/example/Calc.java,24,24,0.0,0,5,3,7,
src/main/java/example/Calc.java,27,27,0.0,0,5,3,7,
src/main/java/example/Calc.java,30,30,0.22360679774997896,1,4,3,7,
src/main/java/example/Calc.java,31,31,0.4472135954999579,1,4,0,10,
src/main/java/example/Calc.java,33,33,0.0,0,5,3,7,
