FileName,StartLine,EndLine,susValue,ef,nf,ep,np
src/main/java/example/MinimumPathSum.java,34,34,0.5345224838248488,2,0,5,0,
src/main/java/example/MinimumPathSum.java,35,35,0.5345224838248488,2,0,5,0,
src/main/java/example/MinimumPathSum.java,37,37,0.5345224838248488,2,0,5,0,
src/main/java/example/MinimumPathSum.java,38,38,0.0,0,2,1,4,
src/main/java/example/MinimumPathSum.java,41,41,0.5773502691896258,2,0,4,1,
src/main/java/example/MinimumPathSum.java,44,44,0.5773502691896258,2,0,4,1,
src/main/java/example/MinimumPathSum.java,47,47,0.5773502691896258,2,0,4,1,
src/main/java/example/MinimumPathSum.java,48,48,0.35355339059327373,1,1,3,2,
src/main/java/example/MinimumPathSum.java,52,52,0.5773502691896258,2,0,4,1,
src/main/java/example/MinimumPathSum.java,52,60,0.5773502691896258,2,0,4,1,
src/main/java/example/MinimumPathSum.java,54,54,0.4082482904638631,1,1,2,3,
src/main/java/example/MinimumPathSum.java,56,56,0.4082482904638631,1,1,2,3,
src/main/java/example/MinimumPathSum.java,58,58,0.4082482904638631,1,1,2,3,
src/main/java/example/MinimumPathSum.java,63,63,0.31622776601683794,1,1,4,1,
