mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
6,false,14,2,0.8888888888888888,2,0.8888888888888888,0.4472135954999579,1,0,4,0,
6,true,15,1,1.0,1,1.0,0.7071067811865475,1,0,1,3,
6,false,17,3,0.7777777777777778,10,0.0,0.0,0,1,3,1,
6,false,18,3,0.7777777777777778,10,0.0,0.0,0,1,3,1,
6,false,22,3,0.7777777777777778,10,0.0,0.0,0,1,3,1,
6,false,22,3,0.7777777777777778,10,0.0,0.0,0,1,3,1,
6,false,23,3,0.7777777777777778,10,0.0,0.0,0,1,3,1,
6,false,24,3,0.7777777777777778,10,0.0,0.0,0,1,3,1,
6,false,26,3,0.7777777777777778,10,0.0,0.0,0,1,3,1,
6,false,29,3,0.7777777777777778,10,0.0,0.0,0,1,3,1,
