[example.MColoringTest.testGraphColoring1, example.MColoringTest.testGraphColoring2, example.MColoringTest.testGraphColoring3]
src/main/java/example/MColoring.java
00023,x,o,x
00024,x,o,x
00025,x,o,x
00030,x,o,x
00032,x,o,x
00033,x,o,x
00039,x,o,x
00040,x,o,x
00041,x,o,x
00044,x,o,x
00045,x,o,x
00046,x,o,x
00050,x,o,x
00055,x,o,x
00056,x,o,x
00061,x,o,x
00062,x,o,x
00066,x,o,x
00067,x,o,x
00068,x,o,x
