[example.MColoringTest.testGraphColoring1, example.MColoringTest.testGraphColoring2, example.MColoringTest.testGraphColoring3]
src/main/java/example/MColoring.java
00023,x,x,x
00024,x,x,x
00030,x,x,x
00032,x,x,x
