FileName,StartLine,EndLine,susValue,ef,nf,ep,np
src/main/java/example/HighestSetBit.java,16,16,1.0,20,0,0,0,
src/main/java/example/HighestSetBit.java,17,17,0.31622776601683794,2,18,0,0,
src/main/java/example/HighestSetBit.java,20,20,0.9486832980505138,18,2,0,0,
src/main/java/example/HighestSetBit.java,21,21,NaN,0,20,0,0,
src/main/java/example/HighestSetBit.java,24,24,0.9486832980505138,18,2,0,0,
src/main/java/example/HighestSetBit.java,25,25,0.9486832980505138,18,2,0,0,
src/main/java/example/HighestSetBit.java,26,26,NaN,0,20,0,0,
src/main/java/example/HighestSetBit.java,27,27,NaN,0,20,0,0,
src/main/java/example/HighestSetBit.java,25,28,0.9486832980505138,18,2,0,0,
src/main/java/example/HighestSetBit.java,30,30,0.9486832980505138,18,2,0,0,
