[example.WordSearchTest.test2, example.WordSearchTest.test3, example.WordSearchTest.test1]
src/main/java/example/WordSearch.java
00041,-,x,o
00045,-,x,o
00046,-,x,o
00047,-,-,o
00049,-,x,o
00050,-,x,o
00051,-,x,o
00052,-,x,o
00053,-,x,o
00054,-,x,o
00057,-,x,-
00058,-,x,-
00062,x,x,o
00063,x,x,o
00064,x,x,o
00065,x,x,o
00066,x,x,o
00067,-,x,o
00068,-,x,o
00069,-,x,o
