[example.WordSearchTest.test2, example.WordSearchTest.test3, example.WordSearchTest.test1]
src/main/java/example/WordSearch.java
00045,o,x,o
00046,o,x,o
00047,o,x,o
00062,o,x,o
00063,o,x,o
00064,o,x,o
00065,o,x,o
00066,o,x,o
00067,o,x,o
00068,o,x,o
00069,o,x,o
