mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
8,true,8,1,1.0,2,0.0,0.6324555320336759,2,0,3,0,
8,false,9,1,1.0,2,0.0,0.6324555320336759,2,0,3,0,
