[example.OctalToBinaryTest.testConvertOctalToBinary03, example.OctalToBinaryTest.testConvertOctalToBinary04, example.OctalToBinaryTest.testConvertOctalToBinary01, example.OctalToBinaryTest.testConvertOctalToBinary02]
src/main/java/example/OctalToBinary.java
00013,x,o,o,o
00014,x,o,o,o
00016,x,o,o,o
00017,x,o,o,o
00018,x,o,o,o
00020,x,o,o,o
00022,x,o,o,o
00023,x,o,o,o
00026,x,o,o,o
00030,x,o,o,o
00031,x,o,o,o
00033,x,o,o,o
00034,x,o,o,o
00035,x,o,o,o
00037,x,o,o,o
00038,x,o,o,o
00041,x,o,o,o
