FileName,StartLine,EndLine,susValue,ef,nf,ep,np
src/main/java/example/FloodFill.java,8,8,NaN,0,3,0,3,
src/main/java/example/FloodFill.java,12,12,0.8660254037844387,3,0,1,2,
src/main/java/example/FloodFill.java,16,16,0.7071067811865476,3,0,3,0,
src/main/java/example/FloodFill.java,17,17,0.7071067811865476,3,0,3,0,
src/main/java/example/FloodFill.java,20,20,0.8660254037844387,3,0,1,2,
src/main/java/example/FloodFill.java,23,23,0.8660254037844387,3,0,1,2,
src/main/java/example/FloodFill.java,24,24,0.0,0,3,1,2,
src/main/java/example/FloodFill.java,25,25,0.0,0,3,1,2,
src/main/java/example/FloodFill.java,26,26,0.0,0,3,1,2,
src/main/java/example/FloodFill.java,29,29,0.0,0,3,1,2,
src/main/java/example/FloodFill.java,30,30,0.0,0,3,1,2,
src/main/java/example/FloodFill.java,31,31,0.0,0,3,1,2,
src/main/java/example/FloodFill.java,32,32,0.0,0,3,1,2,
