FileName,StartLine,EndLine,susValue,ef,nf,ep,np
src/main/java/example/FloodFill.java,8,8,NaN,0,4,0,2,
src/main/java/example/FloodFill.java,12,12,0.8944271909999159,4,0,1,1,
src/main/java/example/FloodFill.java,16,16,0.8164965809277261,4,0,2,0,
src/main/java/example/FloodFill.java,17,17,0.8164965809277261,4,0,2,0,
src/main/java/example/FloodFill.java,20,20,0.8944271909999159,4,0,1,1,
src/main/java/example/FloodFill.java,23,23,0.8944271909999159,4,0,1,1,
src/main/java/example/FloodFill.java,24,24,0.0,0,4,1,1,
src/main/java/example/FloodFill.java,25,25,0.0,0,4,1,1,
src/main/java/example/FloodFill.java,26,26,0.0,0,4,1,1,
src/main/java/example/FloodFill.java,29,29,0.0,0,4,1,1,
src/main/java/example/FloodFill.java,30,30,0.0,0,4,1,1,
src/main/java/example/FloodFill.java,31,31,0.0,0,4,1,1,
src/main/java/example/FloodFill.java,32,32,0.0,0,4,1,1,
