mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
10,false,12,8,0.30000000000000004,8,0.30000000000000004,0.8164965809277261,2,0,1,0,
10,false,13,11,0.0,11,0.0,0.0,0,2,1,0,
10,false,17,1,1.0,7,0.4,1.0,2,0,0,1,
10,false,17,1,1.0,7,0.4,1.0,2,0,0,1,
10,false,18,9,0.19999999999999996,10,0.09999999999999998,0.7071067811865475,1,1,0,1,
10,false,19,9,0.19999999999999996,10,0.09999999999999998,0.7071067811865475,1,1,0,1,
10,false,22,1,1.0,7,0.4,1.0,2,0,0,1,
10,false,23,1,1.0,7,0.4,1.0,2,0,0,1,
10,false,23,1,1.0,7,0.4,1.0,2,0,0,1,
10,true,24,1,1.0,7,0.4,1.0,2,0,0,1,
10,false,25,1,1.0,7,0.4,1.0,2,0,0,1,
