mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
5,false,13,1,1.0,19,0.0,1.0,4,0,0,0,
5,false,14,1,1.0,19,0.0,1.0,4,0,0,0,
5,false,16,1,1.0,19,0.0,1.0,4,0,0,0,
5,false,16,1,1.0,19,0.0,1.0,4,0,0,0,
5,false,17,1,1.0,19,0.0,1.0,4,0,0,0,
5,false,18,1,1.0,19,0.0,1.0,4,0,0,0,
5,true,20,1,1.0,19,0.0,1.0,4,0,0,0,
5,false,22,1,1.0,19,0.0,1.0,4,0,0,0,
5,false,23,1,1.0,19,0.0,1.0,4,0,0,0,
5,false,26,1,1.0,19,0.0,1.0,4,0,0,0,
5,false,30,1,1.0,19,0.0,1.0,4,0,0,0,
5,false,31,1,1.0,19,0.0,1.0,4,0,0,0,
5,false,33,1,1.0,19,0.0,1.0,4,0,0,0,
5,false,33,1,1.0,19,0.0,1.0,4,0,0,0,
5,false,34,1,1.0,19,0.0,1.0,4,0,0,0,
5,false,35,1,1.0,19,0.0,1.0,4,0,0,0,
5,false,37,1,1.0,19,0.0,1.0,4,0,0,0,
5,false,38,1,1.0,19,0.0,1.0,4,0,0,0,
5,false,41,1,1.0,19,0.0,1.0,4,0,0,0,
