mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
15,false,13,1,1.0,18,0.05555555555555558,1.0,4,0,0,0,
15,false,14,1,1.0,18,0.05555555555555558,1.0,4,0,0,0,
15,true,16,1,1.0,18,0.05555555555555558,1.0,4,0,0,0,
15,true,16,1,1.0,18,0.05555555555555558,1.0,4,0,0,0,
15,false,17,1,1.0,18,0.05555555555555558,1.0,4,0,0,0,
15,false,18,1,1.0,18,0.05555555555555558,1.0,4,0,0,0,
15,false,20,1,1.0,18,0.05555555555555558,1.0,4,0,0,0,
15,false,22,1,1.0,18,0.05555555555555558,1.0,4,0,0,0,
15,false,23,1,1.0,18,0.05555555555555558,1.0,4,0,0,0,
15,false,26,19,0.0,19,0.0,0.5,1,3,0,0,
15,false,30,1,1.0,18,0.05555555555555558,1.0,4,0,0,0,
15,false,31,1,1.0,18,0.05555555555555558,1.0,4,0,0,0,
15,false,33,1,1.0,18,0.05555555555555558,1.0,4,0,0,0,
15,false,33,1,1.0,18,0.05555555555555558,1.0,4,0,0,0,
15,false,34,1,1.0,18,0.05555555555555558,1.0,4,0,0,0,
15,false,35,1,1.0,18,0.05555555555555558,1.0,4,0,0,0,
15,false,37,1,1.0,18,0.05555555555555558,1.0,4,0,0,0,
15,false,38,1,1.0,18,0.05555555555555558,1.0,4,0,0,0,
15,false,41,1,1.0,18,0.05555555555555558,1.0,4,0,0,0,
