mutanID,bug,line,(Pos)rank,(Pos)FLscore,(Neg)rank,(Neg)FLscore,susValue,ef,nf,ep,np
29,false,13,1,1.0,15,0.0,1.0,4,0,0,0,
29,false,14,1,1.0,15,0.0,1.0,4,0,0,0,
29,false,16,1,1.0,15,0.0,1.0,4,0,0,0,
29,false,16,1,1.0,15,0.0,1.0,4,0,0,0,
29,false,17,1,1.0,15,0.0,1.0,4,0,0,0,
29,false,18,1,1.0,15,0.0,1.0,4,0,0,0,
29,false,20,1,1.0,15,0.0,1.0,4,0,0,0,
29,false,22,1,1.0,15,0.0,1.0,4,0,0,0,
29,false,23,1,1.0,15,0.0,1.0,4,0,0,0,
29,false,26,1,1.0,15,0.0,1.0,4,0,0,0,
29,false,30,1,1.0,15,0.0,1.0,4,0,0,0,
29,false,31,1,1.0,15,0.0,1.0,4,0,0,0,
29,true,33,1,1.0,15,0.0,1.0,4,0,0,0,
29,true,33,1,1.0,15,0.0,1.0,4,0,0,0,
29,false,41,1,1.0,15,0.0,1.0,4,0,0,0,
